timestamp_us,positions,velocities,efforts,motorVelocities,positionCommands,velocityCommands,effortCommands,pwmCommands
1580423524817587,-2.28867 0.220694  2.60179, 0.0119612 -0.00392742  -0.0252537,0.0737614  0.339861 0.0668465,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524818644,-2.28872 0.220682  2.60173,-0.00920379 -0.00742334  -0.0427182,0.0721759  0.343867 0.0737224,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524819591,-2.2887  0.2207 2.60172,-0.00266664  0.00129275  -0.0360955,0.0712913  0.340715 0.0764261,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524820660,-2.28871 0.220711  2.60176,-0.00634368  0.00649168  -0.0058024,0.075981  0.337405 0.0776611,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524821655,-2.28872 0.220671  2.60175,-0.0074319 -0.00979912 -0.00381916,0.0827903   0.35109 0.0812326,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524822608,-2.28872 0.220715  2.60179,-0.00686807   0.0085732   0.0160006,0.0839585  0.339111 0.0656782,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524823615,-2.28875   0.2207   2.6018,-0.014417 0.00145295  0.0162002,0.0826234  0.330345 0.0701342,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524824601,-2.28879 0.220713  2.60183,-0.0257498 0.00521842  0.0221749,0.0794691  0.328491 0.0680481,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524825647,-2.28877 0.220745  2.60182,-0.00945647   0.0159606   0.0122993,0.0769824  0.323469 0.0686656,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524826775,-2.2888 0.220789  2.60179,-0.0152279   0.0284547 -0.00594682,0.0786179  0.291849 0.0676976,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524827593,-2.28876 0.220745  2.60186,0.00247448 0.00385481  0.0200189,0.0798029   0.30879 0.0605546,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524828647,-2.28874 0.220734  2.60181, 0.0132256 -0.00449257 -0.00266659,0.0842589  0.301539 0.0626407,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524829592,-2.2887 0.220749  2.60177, 0.0265229 0.000385433  -0.0170547,0.0718254  0.293901 0.0609551,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524830638,-2.2887 0.220761   2.6018,  0.020364  0.00408787 -0.00501976,0.0684375  0.314612 0.0672804,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524831647,-2.28872 0.220719  2.60179, 0.0030683   -0.012245 -0.00479326,0.0715083   0.32123 0.0700508,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524832595,-2.28872 0.220715  2.60186,0.000536852  -0.0118371   0.0230874,0.0724095  0.321597 0.0668798,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524833595,-2.28872 0.220713  2.60181,-0.000791813  -0.00866243  0.000453383,0.0734443  0.329202 0.0642095,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524834595,-2.28874 0.220688  2.60178,-0.0105671 -0.0146353 -0.0149699,0.0795025  0.354547 0.0622068,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524835638,-2.28876  0.22065  2.60178,-0.0147778 -0.0241261 -0.0124887,0.0802034  0.357809 0.0660621,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524836775,-2.28877 0.220627  2.60182,-0.0143927 -0.0257648 0.00993159,0.0769657  0.358218 0.0654946,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524837641,-2.28877 0.220639  2.60184,-0.0109014 -0.0123353  0.0136106,0.0811881  0.360504 0.0633918,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524838650,-2.28873 0.220675  2.60184,0.0114716 0.00783705  0.0128854,0.0770492  0.339676 0.0619565,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524839604,-2.28872 0.220703  2.60185,0.014692 0.0193849 0.0099517,0.0722593   0.33269 0.0610052,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524840641,-2.28871 0.220747  2.60175,0.0131005  0.0315264 -0.0306137,0.0758976  0.315679 0.0638257,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524841648,-2.28876 0.220724  2.60171,-0.0086797  0.0146164  -0.041453,0.0750631  0.313633 0.0745402,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524842643,-2.28869  0.22078  2.60173,0.0150097 0.0278921 -0.021834,0.0679535     0.293 0.0750743,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524843604,-2.28865 0.220715  2.60175,  0.027925  -0.0053902 -0.00434409,0.0667519  0.314523 0.0715028,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524844595,-2.2886 0.220692  2.60182,0.0397846 -0.0171369  0.0257539,0.0680202  0.318775 0.0650941,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524845652,-2.28864 0.220675  2.60181,0.0124301 -0.0201754  0.0218133,0.0674361   0.32243 0.0671802,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524846820,-2.28865  0.22069  2.60179,0.00117655 -0.00876441  0.00526467,0.0690884  0.329126 0.0703178,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524847644,-2.28873 0.220726  2.60177,-0.0335859  0.0095282 -0.0066739,0.0755471  0.329006  0.072621,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524848652,-2.28879 0.220703  2.60175, -0.049143 0.000842174  -0.0127886,0.0833911   0.33663 0.0742064,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524849594,-2.28885 0.220713  2.60181,-0.0577329 0.00382613  0.0132809,0.0900501  0.320037 0.0631915,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524850639,-2.28881 0.220696  2.60181,-0.0248448 -0.00392035  0.00935575,0.0854772  0.328738 0.0589524,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524851651,-2.28882 0.220658  2.60175,-0.0160113 -0.0177632  -0.013725,0.0881142  0.347244 0.0631581,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524852661,-2.28878 0.220732  2.60174,0.0100996  0.0141527 -0.0170852,0.0789851  0.325817 0.0648938,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524853612,-2.28877 0.220734  2.60176,  0.015653   0.0136675 -0.00591265,0.0808877  0.310962 0.0681482,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524854610,-2.28869 0.220734  2.60177,0.0426602  0.0101041 0.00216987,0.0737447  0.309162 0.0636588,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524855656,-2.28871 0.220734  2.60176, 0.0243103  0.00592695 -0.00157896,0.0707406  0.308712 0.0689994,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524856817,-2.28872 0.220755   2.6018,0.00697911  0.0110672  0.0136803,0.0726766  0.305445 0.0623904,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524857663,-2.28872 0.220791  2.60178,0.00385244  0.0213309 0.00297154,0.0763315  0.300126 0.0680147,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524858664,-2.28876 0.220742  2.60174, -0.016669 -0.00342416  -0.0138193,0.0792188   0.31829 0.0735055,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524859607,-2.28875 0.220682  2.60173,-0.0085288  -0.028301 -0.0131811,0.0745291  0.327306 0.0789796,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524860638,-2.28876 0.220665  2.60173,-0.00973061    -0.02892 -0.00953385,0.0728101  0.320535 0.0753413,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524861667,-2.28877 0.220656  2.60176,-0.00891007  -0.0229934  0.00375411,0.0785345  0.331706 0.0706015,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524862658,-2.28875 0.220679  2.60175, 0.0026117 -0.00548072  0.00258583,0.0738949  0.317718 0.0686322,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524863613,-2.28868 0.220723  2.60177,0.0277839  0.0155607 0.00968449,0.0741619   0.31168 0.0725542,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524864613,-2.28869 0.220705  2.60179, 0.019922 0.00752241    0.01284,0.0743288   0.33243 0.0649272,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524865616,-2.28872 0.220694  2.60174,0.00129738 0.000518278 -0.00627419,0.079636  0.338353 0.0667964,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524866817,-2.28867  0.22066  2.60174, 0.0164599  -0.0131157 -0.00860241,0.0781673  0.337895 0.0701509,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524867660,-2.28869 0.220661  2.60181,0.00500439 -0.0102817  0.0199712,0.0804371  0.340933  0.067514,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524868666,-2.2887 0.220663  2.60174,-0.00303554 -0.00609331  -0.0109257,0.0816721  0.350473 0.0708185,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524869611,-2.28869  0.22069  2.60176,0.00126983  0.00682639 -0.00249719,0.0703567   0.33538 0.0750242,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524870616,-2.28875 0.220734   2.6017,-0.0233948  0.0230407 -0.0232032,0.0778836  0.328311   0.07933,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524871665,-2.28877 0.220738  2.60178,-0.0259269   0.019509  0.0134669,0.0781173  0.310995 0.0734721,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524872663,-2.28878  0.22074  2.60174,-0.0219895   0.0129717 -0.00190331,0.0818557  0.308126 0.0724374,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524873596,-2.28876 0.220761  2.60181,-0.00539096   0.0154003   0.0248352,0.089466  0.303268 0.0680815,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524874609,-2.28874 0.220749  2.60172,0.00612435 0.00515082   -0.01719,0.0841421    0.3057 0.0718032,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524875611,-2.28873 0.220763  2.60175, 0.0122501  0.00648368 -0.00495105,0.0799531  0.304638 0.0677811,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524876796,-2.28876 0.220743  2.60179,-0.00476351 -0.00292166    0.013395,0.0801534  0.317494 0.0636421,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524877662,-2.28874 0.220732  2.60182, 0.0030902 -0.00811924   0.0229628,0.0803369  0.326616 0.0610219,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524878693,-2.2888  0.2207 2.60179,-0.0196496 -0.0189294 0.00578652,0.0822562   0.33683 0.0734554,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524879617,-2.28872 0.220702  2.60177, 0.0148129  -0.0130962 -0.00646615,0.0752634  0.330347 0.0683986,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524880916,-2.28866 0.220681  2.60178, 0.0350149  -0.0154466 -0.00452678,0.0705403  0.337051 0.0668298,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524882314,-2.28872 0.220585  2.60178,0.000738806  -0.0369611 -0.00146401,0.0741619  0.350634 0.0620566,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524882891,-2.28872 0.220585  2.60176,0.000738806  -0.0369611 -0.00803195,0.0741619  0.350634 0.0639091,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524883614,-2.28872 0.220661  2.60175,-0.000887057   0.00415698   -0.0113641,0.0708407  0.314674 0.0654946,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524884615,-2.28872 0.220719  2.60179,-0.00180775   0.0302039  0.00734439,0.0722927  0.306106 0.0667797,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524885613,-2.28867 0.220736  2.60186,0.0168595 0.0313841 0.0366535,0.070023 0.305085 0.064293,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524886778,-2.28869 0.220694  2.60186,0.00723886 0.00640787  0.0366535,0.0720257   0.33129  0.064293,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524887656,-2.2887 0.220711  2.60183,-0.00105333   0.0071774   0.0112795,0.0770325  0.333701 0.0642095,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524888691,-2.28871 0.220721  2.60179,-0.00614499  0.00675457 -0.00592716,0.0770158  0.327202 0.0657116,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524889611,-2.28869 0.220749  2.60183,0.00123335  0.0145671  0.0113963,0.0785178  0.317923 0.0616394,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524890606,-2.28868 0.220694  2.60182,0.00595177 -0.0106079 0.00224939,0.0758141  0.323852 0.0623237,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524891667,-2.2887 0.220606   2.6018,-0.00120263  -0.0432342 -0.00409958,0.0787848   0.33633 0.0629245,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524892659,-2.28873  0.22062  2.60179,-0.0147407  -0.0279951 -0.00730267,0.0754637  0.340402 0.0669633,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524893663,-2.28881 0.220682  2.60174,-0.0393301 0.00642916  -0.026005,0.0799865  0.325919 0.0731884,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524894619,-2.28878 0.220656  2.60178, -0.0195144 -0.000322899  -0.00549261,0.074479  0.336512 0.0687323,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524895607,-2.28876 0.220665  2.60171,-0.00221052  0.00409149  -0.0271154,0.0740951  0.339087 0.0755082,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524896769,-2.28874 0.220768  2.60171,0.00891262  0.0422033 -0.0271154,0.0808376  0.307233 0.0755082,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524897649,-2.2887 0.220766  2.60173, 0.0231951   0.0316558 -0.00964315,0.080387  0.306187 0.0795804,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524898680,-2.28867 0.220686  2.60171, 0.0272621 -0.00996356  -0.0140842,0.0766152   0.31928 0.0731884,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524899602,-2.28871 0.220723  2.60177,0.00651117 0.00140593  0.0132568,0.0805706  0.312662 0.0633584,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524900634,-2.28869 0.220675  2.60178,0.00953625  -0.017767  0.0186776,0.0798863  0.321501 0.0653277,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524901652,-2.28877 0.220665  2.60182,-0.0264258 -0.0174314  0.0278181,0.0826401  0.323646 0.0687157,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524902646,-2.28878 0.220711  2.60177,-0.0262771  0.00483743 0.000532523,0.0810212  0.308288 0.0696836,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524903660,-2.28881 0.220743  2.60176,-0.0294907  0.0184615 -0.0085455,0.0848931  0.314198 0.0723873,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524904610,-2.28883 0.220717  2.60177,-0.0252889 0.00502594 -0.0030056,0.0873464  0.335135 0.0656281,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524905597,-2.28885 0.220675  2.60175,-0.0265016   -0.014086 -0.00768408,0.0870127  0.345299 0.0661121,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524906774,-2.2888 0.22062 2.60179,0.00496177 -0.0328401 0.00900558,0.0814384  0.355713  0.066546,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524907647,-2.28875 0.220681  2.60175, 0.0240714 -0.00169094 -0.00932005,0.0774664  0.336151 0.0686322,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524908678,-2.2887 0.220677  2.60179,0.0406054  0.0011714 0.00801641,0.0730604  0.337921 0.0615559,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524909592,-2.28867 0.220677  2.60179,0.0425276 0.00255548 0.00870977,0.0704903  0.329926 0.0654112,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524910607,-2.28872 0.220677  2.60177,0.00778576   0.0024398 -0.00208294,0.0743288  0.324526  0.063058,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524911597,-2.28869 0.220629  2.60176,0.0107157 -0.0164495 -0.0087596,0.0690717  0.338059  0.065044,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524912640,-2.28872 0.220669  2.60179,-0.00696767  0.00194426  0.00731959,0.0761479  0.326955 0.0596534,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524913639,-2.28872 0.220673  2.60184,-0.00764519  0.00492643   0.0254836,0.0692719  0.323836  0.064777,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524914585,-2.28873 0.220726  2.60183,-0.00641062   0.0238489   0.0135355,0.0681371  0.305312 0.0649272,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524915592,-2.28877 0.220686  2.60177,-0.0224104 0.00356698 -0.0152968,0.0743121  0.314461 0.0649439,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524916741,-2.28875  0.22073  2.60177,-0.00964403   0.0167355  -0.0126743,0.0786346  0.317403 0.0684152,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524917644,-2.28879 0.220711  2.60175,-0.0176735 0.00410658 -0.0170715,0.0814885  0.312055 0.0654446,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524918671,-2.28878 0.220742  2.60176,-0.0103662   0.0131603 -0.00691074,0.084793  0.292083 0.0683986,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524919593,-2.28883 0.220763  2.60175,-0.0217534   0.0167043 -0.00835444,0.0864619  0.303872 0.0720368,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524920586,-2.28871 0.220774  2.60174, 0.0293335   0.0156399 -0.00811761,0.0769156  0.304539 0.0709186,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524921599,-2.28868 0.220778  2.60179,0.0387318 0.0115276 0.0123236,0.0698728  0.314104 0.0698672,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524922641,-2.28865 0.220827  2.60179,0.0362674 0.0251263 0.0136104,0.0753969  0.320589 0.0672303,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524923639,-2.28867 0.220763  2.60185, 0.0178514 -0.00728472   0.0298393,0.074479  0.341503 0.0619064,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524924591,-2.28866 0.220713  2.60183,0.0116027 -0.0271345  0.0158759,0.0690884  0.338187 0.0652943,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524925593,-2.28866 0.220656  2.60179,0.00568785  -0.0433398 -0.00591398,0.0691551  0.330274 0.0627075,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524926764,-2.28866 0.220644  2.60179,0.00130828  -0.0355223 -0.00916116,0.0695223  0.327455 0.0629245,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524927638,-2.28871  0.22069  2.60183,-0.0200301 -0.00477434   0.0089811,0.0735444  0.324669 0.0565325,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524928671,-2.28875 0.220681  2.60189,-0.0301268 -0.00187674   0.0287546,0.0765485  0.322641 0.0575672,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524929593,-2.28877 0.220677  2.60183, -0.0299825 -0.000621485  -0.00108276,0.0750464  0.313344 0.0619899,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524930591,-2.28878 0.220677  2.60183,-0.0234024 0.00027992 -0.0022125,0.073728   0.31571 0.0688158,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524931597,-2.28883 0.220675  2.60176,-0.0327242 0.000399056  -0.0297768,0.0828403  0.326523  0.075141,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524932644,-2.28882 0.220627  2.60176,-0.0149507 -0.0176137  -0.023178,0.0821728  0.342779 0.0721537,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524933638,-2.28875 0.220667  2.60176,0.0181752 0.00102513 -0.0137499,0.0779003  0.332977   0.06945,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524934640,-2.28875 0.220671  2.60177, 0.0175545  0.00432329 -0.00487369,0.0745291  0.321253 0.0739561,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524935592,-2.2887 0.220698   2.6018,0.0310756 0.0140214 0.0105884,0.0721592  0.316892 0.0681315,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524936766,-2.28874 0.220669  2.60182, 0.00636966 -0.000531103    0.0183092,0.0757641  0.338905 0.0708686,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524937594,-2.28873 0.220671  2.60179, 0.00669364 -0.000874822   0.00107001,0.0751966  0.350006  0.065745,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524938673,-2.2887 0.220673  2.60182,  0.0153095 -0.000685879   0.00791115,0.0698394  0.340595 0.0658284,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524939655,-2.28872 0.220723  2.60178,-0.00012891   0.0178795 -0.00741084,0.0731272   0.32476 0.0661121,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524940636,-2.28867 0.220755  2.60181,0.0169734  0.0267482 0.00199751,0.0740117  0.329814 0.0701509,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524941613,-2.28869 0.220776   2.6018, 0.00686094    0.0266213 -0.000654247,0.0781006  0.300305 0.0746904,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524942643,-2.2887 0.220785  2.60182,-0.00105108   0.0210491  0.00689906,0.0773996  0.305778 0.0725375,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524943642,-2.28873 0.220787  2.60181,-0.0150853   0.012986 0.00122194,0.0784177  0.319462 0.0690328,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524944642,-2.28876 0.220736   2.6018,-0.0210591  -0.0128727 -0.00310697,0.082323  0.330319 0.0664125,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524945608,-2.28875 0.220723  2.60172,-0.0114868 -0.0173711 -0.0321724,0.083074  0.333774 0.0730549,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524946759,-2.28874 0.220665  2.60179,-0.00252021  -0.0347572 0.000488833,0.0763315  0.335893 0.0658952,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524947662,-2.28871 0.220604  2.60176, 0.0126299  -0.0482098 -0.00494767,0.069806  0.324042 0.0660621,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524948687,-2.28871 0.220543   2.6018,0.0105026 -0.056066 0.0108017,0.070557  0.319246 0.0662957,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524949658,-2.28871 0.220583  2.60175,0.00695216  -0.0226418 -0.00891216,0.0748962   0.34474 0.0718199,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524950618,-2.28876 0.220667  2.60181,-0.0150023  0.0224887  0.0155512,0.0782341  0.311953 0.0655948,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524951612,-2.28877 0.220732  2.60181,-0.0172954  0.0466929  0.0110638,0.0824899  0.297624   0.06456,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524952610,-2.28878 0.220726  2.60176,-0.0148792  0.0338397 -0.0126492,0.0852603   0.29685 0.0638257,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524953665,-2.2888 0.220717  2.60179,-0.0191815  0.0177192 0.00130164,0.0815052  0.322873 0.0688659,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524954657,-2.28879 0.220703  2.60177,-0.00901091  0.00354553 -0.00730501,0.0801701  0.325497 0.0723205,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524955609,-2.28878 0.220618  2.60178,-0.000844771   -0.0328694  -0.00207732,0.0824398  0.339907  0.076326,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524956780,-2.28877 0.220631  2.60178,0.00440655 -0.0224323 0.00161751,0.0804538  0.344719 0.0718532,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524957606,-2.28874 0.220593  2.60179,0.0156835  -0.028854 0.00360584,0.0808543  0.363467 0.0648938,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524958687,-2.2887 0.220621  2.60181,  0.028998 -0.00883907    0.013056,0.069105  0.349335 0.0651942,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524959656,-2.28869 0.220572  2.60181,0.0226758 -0.0212011 0.00756579,0.0697726  0.342029 0.0637756,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524960607,-2.28872 0.220711  2.60183,0.00453202  0.0381411  0.0112787,0.0724596  0.323052 0.0614892,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524961610,-2.28876 0.220784  2.60177,-0.0170681  0.0600695 -0.0153365,0.0799865  0.305978  0.068749,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524962606,-2.28877 0.220709  2.60179,-0.0183347   0.0159145 -0.00276451,0.0803203  0.324776 0.0690161,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
1580423524963654,-2.28873 0.220747  2.60174,0.00324544  0.0197594  -0.020657,0.0735945   0.32256 0.0777112,0 0 0,nan nan nan,nan nan nan,nan nan nan,0 0 -0 
