timestamp_us,positions,velocities,efforts,motorVelocities,positionCommands,velocityCommands,effortCommands,pwmCommands
1580424330125180,-0.0274871   0.759995,0.0158606 0.0282662,0.055738 -0.452044,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330126154,-0.0274423   0.759989,0.0276456 0.0146478,0.0574305 -0.450752,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330127157,-0.0273902   0.760029,0.0390675 0.0213834,0.0539409 -0.474996,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330128165,-0.0274563   0.760052,0.00188053   0.022267,0.0519215 -0.464863,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330129176,-0.0274823   0.760086,-0.0136687  0.0271932,0.0595918 -0.469747,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330130217,-0.0274789   0.760058,-0.0113938 0.00715273,0.0600547 -0.455209,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330131162,-0.0275229   0.760083,-0.0247795  0.0109141,0.0601915 -0.461979,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330132192,-0.0275272   0.760121,-0.0195172  0.0206367,0.0584091 -0.453335,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330133142,-0.027503  0.760048,-0.00300788  -0.0131268,0.0553025 -0.431007,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330134185,-0.0274593   0.760044,0.0172184  -0.01475,0.0617639 -0.433496,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330135191,-0.0274526    0.76009,0.0173507 0.00625984,0.0644737 -0.445139,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330136166,-0.0274974   0.760098,-0.00472363  0.00995982,0.0695724 -0.441525,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330137166,-0.0275049   0.760153,-0.00877816   0.0279866,0.0675061 -0.465488,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330138166,-0.0275344   0.760187,-0.0182501  0.0340273, 0.06382 -0.473101,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330139195,-0.0275059   0.760159,-0.00265414   0.0123644,0.0610496 -0.468737,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330140214,-0.0274613   0.760184,0.0169386 0.0141698,0.0540162 -0.472809,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330141181,-0.0274767   0.760197,0.00842986   0.013565,0.0596062 -0.465811,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330142182,-0.0275129   0.760203,-0.00849542   0.0100757,0.0621635 -0.451085,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330143123,-0.0274668   0.760275,0.00938792   0.033126,0.0557361 -0.470872,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330144180,-0.0274348   0.760273,0.0198437 0.0235097,0.051401 -0.467602,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330145177,-0.0273903   0.760292,0.0314605  0.021226,0.043554 -0.469602,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330146154,-0.0273391   0.760325,0.0415397  0.025243,0.0404416 -0.475257,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330147152,-0.0274301   0.760319,-0.00603417    0.013784,0.0475287 -0.474569,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330148149,-0.0274252    0.76031,-0.00855807  0.00364424,0.0480394 -0.456168,     0 7.04314,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330149188,-0.0274722   0.760277,-0.0257695 -0.0126375,0.0521489 -0.456574,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330150204,-0.0275029   0.760325,-0.0312622 0.00734358,0.0583884 -0.461375,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330151200,-0.0274976    0.76031,-0.0195627 0.000843706,0.0607504 -0.456782,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330152737,-0.0274885   0.760275,-0.00761915  -0.0130771,0.0651707  -0.44114,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330153139,-0.027502  0.760277,-0.00755901 -0.00998478,0.0656925 -0.435412,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330154208,-0.0274848   0.760327,0.00257735  0.0122367,0.0636409 -0.449555,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330155212,-0.0275435   0.760386,-0.0186835  0.0332685,0.0666756 -0.455709,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330156186,-0.0275826   0.760424,-0.0291089  0.0399548,0.0683732 -0.451585,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330157176,-0.0275347   0.760447,-0.00263013    0.035909,0.0642048 -0.448565,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330158179,-0.0274976   0.760502,0.0156765 0.0439324,0.0576355 -0.472007,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330159181,-0.0274706   0.760512,0.0240104 0.0319175,0.0531792 -0.466175,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330160210,-0.027454  0.760485,0.0238897 0.00854375,0.0540295 -0.457032,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330161193,-0.0274704   0.760437,0.00955581  -0.016992,0.0500435 -0.445806,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330162181,-0.027461  0.760523,0.00755367  0.0160673,0.0565379 -0.467842,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330163122,-0.0274819   0.760556,-0.00416091   0.0259103,0.0631781 -0.461458,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330164197,-0.0275698   0.760527,-0.0379988 0.00828614,0.0694188  -0.45723,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330165201,-0.0275811   0.760531,-0.0340043 0.00413601,0.0699261  -0.44969,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330166202,-0.0274882   0.760577,0.0124829 0.0188799,0.0628056 -0.470435,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330167170,-0.0274682   0.760632,0.0221443 0.0342159,0.0503165 -0.471632,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330168175,-0.0274783   0.760666,0.0138655 0.0378143,0.050235 -0.472372,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330169193,-0.0274627   0.760638,0.014513 0.0138943,0.048977 -0.454876,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330170225,-0.027454  0.760634,0.0124163 0.00446709,0.0522692 -0.446555,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330171212,-0.0274279   0.760628, 0.0173214 -0.00202589,0.0535766 -0.432392,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330172198,-0.0274609   0.760622,-0.00101479 -0.00545727,0.0616567 -0.441255,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330173151,-0.0274378   0.760594,0.00542836 -0.0150399,0.063822 -0.435995,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330174193,-0.0274701   0.760624, -0.0087164 -0.000490081,0.0681866 -0.441775,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330175201,-0.0274942    0.76062,-0.0167539 0.000599291,0.0672061 -0.451242,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330176202,-0.027438  0.760645,0.00878572 0.00992607,0.0573566 -0.462114,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330177180,-0.0274448   0.760636,0.00626553  0.0044035,0.0603286 -0.464676,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330178177,-0.0275228   0.760653,-0.0248248 0.00925122,0.0606223 -0.469789,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330179177,-0.0274797   0.760689,-0.00382732   0.0196182,0.0611451 -0.458709,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330180226,-0.0274721    0.76071,0.0022208 0.0224402,0.056428 -0.450086,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330181209,-0.0274417   0.760746,0.0144132 0.0289199,0.0585755 -0.465623,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330182821,-0.0274446   0.760819,0.0103317  0.034208,0.0584702 -0.467352,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330183147,-0.0274962   0.760819,-0.0128862   0.034208,0.0619403 -0.467352,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330184172,-0.0275566    0.76083,-0.0344349  0.0256921,0.0591404 -0.463707,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330185195,-0.0275974    0.76083,-0.0414665  0.0151865,0.0640976 -0.469602,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330186203,-0.027548  0.760874,-0.00986056   0.0235839,0.0657408 -0.473028,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330187167,-0.0275567   0.760876,-0.00533267   0.0160848,0.0665751 -0.462395,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330188167,-0.0274622   0.760947,0.0344713 0.0355163,0.0566286 -0.467613,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330189153,-0.027493  0.760966,0.016819 0.0321102,0.0563733 -0.484442,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330190261,-0.0274203   0.760948,0.0375639 0.0137684,0.0496125 -0.473965,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330191207,-0.0274235   0.760954, 0.025285 0.00844052,0.052301 -0.479276,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330192190,-0.0274304   0.760956,0.0122852 0.0037664,0.0477879 -0.473684,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330193147,-0.0274646   0.761027,-0.00761897   0.0280355,0.0503969 -0.482359,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330194195,-0.027442   0.76105,-0.000172311     0.029281,0.0526617 -0.475069,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330195155,-0.0274519   0.761036,-0.00400059   0.0146875,0.0527396 -0.474361,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330196185,-0.0274348   0.761023,0.00328157 0.00221364,0.0546125 -0.465103,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330197156,-0.0274704   0.761034,-0.0104768 0.00324684,0.0556649 -0.472039,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330198143,-0.027519  0.761017,-0.0267414 -0.00529069,0.0613539 -0.464353,     0 10.6858,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330199158,-0.027527  0.761051,-0.0228577 0.00797444,0.0598477 -0.476433,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330200245,-0.0275528   0.761074,-0.0244346  0.0152532,0.0600727 -0.476256,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330201185,-0.0275654   0.761114,-0.0204037  0.0263321,0.0632641 -0.471726,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330202171,-0.0274739   0.761139,0.0223822 0.0278983,0.0550118 -0.485743,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330203163,-0.0274341   0.761128,0.0358723 0.0142162,0.054442 -0.464655,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330204157,-0.0274779   0.761116,0.0102803 0.00245994,0.0590473 -0.458625,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330205184,-0.0274398   0.761128,0.0182931 0.00389588,0.0608322 -0.450263,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330206180,-0.02749 0.761183,-0.00716683     0.02266,0.0568853 -0.462583,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330207165,-0.0275508   0.761221,-0.0313014  0.0307972,0.0592416 -0.463437,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330208166,-0.0274957   0.761195,-0.00383828   0.0114898,0.050635 -0.456157,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330209157,-0.0275527   0.761219,-0.0213033  0.0144001,0.0619536 -0.459667,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330210254,-0.0274926   0.761282,0.00756028  0.0323334,0.0527888 -0.479537,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330211201,-0.0274966   0.761273,0.00711835  0.0192509,0.0567668 -0.466956,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330212207,-0.0275232   0.761286,-0.00436698   0.0156416,0.0612877 -0.461812,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330213147,-0.0275419    0.76129,-0.0111421  0.0104608,0.0643875 -0.457813,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330214159,-0.0275061   0.761315,0.00504953  0.0144794,0.0560137 -0.468123,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330215196,-0.0274324   0.761305,    0.033 0.00548483,0.0535046 -0.462541,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330216179,-0.0274547   0.761296,0.0172224 -0.0014328,0.0568171  -0.46754,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330217179,-0.0274258   0.761334,0.0208725 0.0125118,0.0594167  -0.46176,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330218156,-0.0274107   0.761288, 0.0190393 -0.00839662,0.0579446  -0.44492,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330219146,-0.0274747   0.761351,-0.0125116  0.0161697,0.061867 -0.450617,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330220228,-0.0274976    0.76137,-0.0215005  0.0200955,0.0662451 -0.442244,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330221200,-0.027514  0.761429,-0.0227008  0.0368284,0.0587156 -0.454678,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330222211,-0.0275708   0.761517,-0.0368557  0.0585276,0.0600673 -0.472341,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330223169,-0.0275328   0.761545,-0.0112443  0.0518238,0.059243 -0.471559,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330224157,-0.0275254   0.761483,-0.00108293  0.00908054,0.0534854 -0.466092,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330225161,-0.0275176   0.761504,0.00496355 0.00734708,0.0566439 -0.456636,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330226189,-0.0274863   0.761513,0.0167729 0.00577505,0.0608337 -0.467071,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330227190,-0.0274652   0.761517,0.0209014 0.00374223,0.060452 -0.456522,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330228165,-0.0274537   0.761544,0.0188828 0.0114037,0.0636525 -0.453751,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330229167,-0.0273762   0.761534,0.0411926 0.00473605,0.0605741 -0.447763,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330230200,-0.027424  0.761526,   0.011205 -0.000633157,0.0649835 -0.435496,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330231195,-0.0274137   0.761545,0.00732156 0.00536932,0.057541 -0.432226,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330232212,-0.0274344   0.761605,-0.00504969   0.0266155,0.0574132 -0.439609,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330233132,-0.0274505   0.761597,-0.0118128  0.0169056,0.0574079 -0.454887,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330234184,-0.0275093   0.761612,-0.0314873  0.0160917,0.0609509 -0.461364,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330235181,-0.0275245   0.761668,-0.0291454  0.0304522,0.0584911 -0.456157,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330236189,-0.0275064   0.761677,-0.0122009  0.0249328,0.0551376 -0.464999,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330237176,-0.0275613   0.761679,-0.0259534  0.0162271,0.0613904 -0.470143,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330238166,-0.0275235   0.761627,-0.00327132  -0.0104647,0.0607799 -0.455688,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330239170,-0.027494  0.761662,0.0122368 0.00169659,0.060311 -0.448846,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330240196,-0.027495  0.761685,0.0107654 0.00966009,0.0614706   -0.4527,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330241191,-0.0274962     0.7617,0.00721854   0.013177,0.0655891 -0.455949,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330242208,-0.0274502   0.761805,0.0216214 0.0488834,0.0579756 -0.466634,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330243154,-0.027469  0.761801,0.00856789  0.0351931,0.055963 -0.461489,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330244175,-0.0274125   0.761769,0.0253397 0.00969021,0.0530507 -0.453491,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330245198,-0.0274487    0.76179,0.00429929 0.00956666,0.0529387 -0.456178,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330246200,-0.0274767   0.761799,-0.0104681 0.00794849,0.0498248   -0.4492,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330247199,-0.0274264   0.761826,0.00928257  0.0148372,0.050014 -0.448951,0 0,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330248156,-0.0274404    0.76182,0.0025208 0.00756321,0.0573661 -0.445056,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330249164,-0.0274022   0.761837,0.0155837 0.0102428,0.0523685 -0.447034,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330250207,-0.0273765    0.76187,0.0213715 0.0191022,0.048859 -0.461791,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330251192,-0.0273373   0.761868,0.0296798 0.0121599,0.0482251 -0.459177,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330252195,-0.0274343   0.761839, -0.016321 -0.00385837,  0.0598 -0.461614,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330253167,-0.0274315   0.761792,-0.0157249 -0.0226437,0.0661711 -0.449669,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330254176,-0.0274781   0.761856,-0.029562 0.00643248,0.0666843 -0.466675,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330255173,-0.0275328   0.761879,-0.0420147   0.015605,0.0680909  -0.46528,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330256188,-0.0275405   0.761967,-0.0320075  0.0455135,0.0699724 -0.467935,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330257195,-0.0275163   0.761977,-0.0102333  0.0374735,0.0689949 -0.469581,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330258152,-0.0275184   0.762001,-0.00350175    0.033184,0.0660856 -0.483109,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330259178,-0.0274663   0.761986,0.0197923 0.0149307,0.0672122 -0.470112,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330260225,-0.0274785   0.761971, 0.0121957 4.09428e-05,0.0644708 -0.442848,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330261206,-0.0274644   0.761931,0.0132305 -0.0181342,0.0610044 -0.446212,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330262205,-0.0274317   0.761977,0.0208463 0.00157687,0.0605113 -0.444775,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330263190,-0.027461  0.761982,0.00320045   0.005372,0.0570434 -0.449638,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330264165,-0.0275316   0.762013,-0.0269826  0.0155153,0.0618282 -0.449502,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330265175,-0.0275577   0.762057,-0.0322512  0.0281557,0.0672902 -0.463041,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330266187,-0.0275234   0.762108,-0.00983093   0.0395839,0.0607494 -0.476558,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330267186,-0.0274964   0.762089,0.00668815   0.020175,0.0527266 -0.467727,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330268189,-0.0274514   0.762095,0.0246636 0.0128513,0.0490323 -0.473642,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330269170,-0.0274198   0.762095,0.0313185 0.0059365,0.0502981 -0.467925,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
1580424330270198,-0.0274493   0.762139,0.0107528 0.0188079,0.0551556 -0.462947,     0 4.04386,nan nan,nan nan,     nan 0.0170213,-0 0.0169048 
